循环号,充电容量(Ah),放电容量(Ah),文件名
295,2.6789,2.6776,240081-1-3-48.xlsx
296,2.6747,2.6736,240081-1-3-48.xlsx
297,2.6745,2.6755,240081-1-3-48.xlsx
298,2.6863,2.6893,240081-1-3-48.xlsx
299,2.6893,2.6889,240081-1-3-48.xlsx
300,2.6813,2.6791,240081-1-3-48.xlsx
301,2.6774,2.6767,240081-1-3-48.xlsx
302,2.6759,2.6752,240081-1-3-48.xlsx
303,2.6757,2.6762,240081-1-3-48.xlsx
304,2.6838,2.6859,240081-1-3-48.xlsx
305,2.6834,2.6818,240081-1-3-48.xlsx
306,2.6711,2.6685,240081-1-3-48.xlsx
307,2.6651,2.6643,240081-1-3-48.xlsx
308,2.6625,2.662,240081-1-3-48.xlsx
309,2.6637,2.6645,240081-1-3-48.xlsx
310,2.6674,2.6689,240081-1-3-48.xlsx
311,2.6697,2.6696,240081-1-3-48.xlsx
312,2.6688,2.6686,240081-1-3-48.xlsx
313,2.6656,2.6648,240081-1-3-48.xlsx
314,2.6615,2.6601,240081-1-3-48.xlsx
315,2.6605,2.6608,240081-1-3-48.xlsx
316,2.6631,2.6632,240081-1-3-48.xlsx
317,2.6622,2.6613,240081-1-3-48.xlsx
318,2.6556,2.6544,240081-1-3-48.xlsx
319,2.6546,2.6542,240081-1-3-48.xlsx
320,2.6519,2.6511,240081-1-3-48.xlsx
321,2.6554,2.6578,240081-1-3-48.xlsx
322,2.6644,2.6657,240081-1-3-48.xlsx
323,2.6631,2.6618,240081-1-3-48.xlsx
324,2.6517,2.6489,240081-1-3-48.xlsx
325,2.6449,2.6435,240081-1-3-48.xlsx
326,2.6405,2.6394,240081-1-3-48.xlsx
327,2.6372,2.6372,240081-1-3-48.xlsx
328,2.6424,2.644,240081-1-3-48.xlsx
329,2.6401,2.6382,240081-1-3-48.xlsx
330,2.6315,2.63,240081-1-3-48.xlsx
331,2.6275,2.626,240081-1-3-48.xlsx
332,2.6251,2.6246,240081-1-3-48.xlsx
333,2.6248,2.6242,240081-1-3-48.xlsx
334,2.6292,2.631,240081-1-3-48.xlsx
335,2.6278,2.6264,240081-1-3-48.xlsx
336,2.6194,2.6179,240081-1-3-48.xlsx
337,2.6162,2.6158,240081-1-3-48.xlsx
338,2.6149,2.615,240081-1-3-48.xlsx
339,2.6159,2.6173,240081-1-3-48.xlsx
340,2.6246,2.6263,240081-1-3-48.xlsx
341,2.6222,2.621,240081-1-3-48.xlsx
342,2.6155,2.6141,240081-1-3-48.xlsx
343,2.611,2.6105,240081-1-3-48.xlsx
344,2.6101,2.6102,240081-1-3-48.xlsx
345,2.6124,2.6133,240081-1-3-48.xlsx
346,2.6188,2.6194,240081-1-3-48.xlsx
347,2.6149,2.614,240081-1-3-48.xlsx
348,2.6137,2.613,240081-1-3-48.xlsx
349,2.6099,2.6091,240081-1-3-48.xlsx
350,2.6097,2.6104,240081-1-3-48.xlsx
351,2.613,2.6138,240081-1-3-48.xlsx
352,2.6137,2.6129,240081-1-3-48.xlsx
353,2.6037,2.6012,240081-1-3-48.xlsx
354,2.599,2.5984,240081-1-3-48.xlsx
355,2.5971,2.5966,240081-1-3-48.xlsx
356,2.5931,2.5919,240081-1-3-48.xlsx
357,2.592,2.5915,240081-1-3-48.xlsx
358,2.588,2.5864,240081-1-3-48.xlsx
359,2.5831,2.5816,240081-1-3-48.xlsx
360,2.5812,2.5805,240081-1-3-48.xlsx
361,2.5793,2.5788,240081-1-3-48.xlsx
362,2.5806,2.5818,240081-1-3-48.xlsx
363,2.5867,2.5883,240081-1-3-48.xlsx
364,2.5854,2.5847,240081-1-3-48.xlsx
365,2.5795,2.5785,240081-1-3-48.xlsx
366,2.574,2.5728,240081-1-3-48.xlsx
367,2.5687,2.5685,240081-1-3-48.xlsx
368,2.5742,2.5766,240081-1-3-48.xlsx
369,2.5866,2.5894,240081-1-3-48.xlsx
370,2.5845,2.5818,240081-1-3-48.xlsx
371,2.564,2.559,240081-1-3-48.xlsx
372,2.5479,2.5445,240081-1-3-48.xlsx
373,2.5419,2.541,240081-1-3-48.xlsx
374,2.547,2.548,240081-1-3-48.xlsx
375,2.5555,2.5564,240081-1-3-48.xlsx
376,2.555,2.5548,240081-1-3-48.xlsx
377,2.5596,2.561,240081-1-3-48.xlsx
378,2.5634,2.5637,240081-1-3-48.xlsx
379,2.5626,2.5623,240081-1-3-48.xlsx
380,2.563,2.5632,240081-1-3-48.xlsx
381,2.5563,2.554,240081-1-3-48.xlsx
382,2.544,2.5426,240081-1-3-48.xlsx
383,2.5497,2.5512,240081-1-3-48.xlsx
384,2.5528,2.5532,240081-1-3-48.xlsx
385,2.5575,2.5595,240081-1-3-48.xlsx
386,2.5696,2.5724,240081-1-3-48.xlsx
387,2.575,2.575,240081-1-3-48.xlsx
388,2.5677,2.5665,240081-1-3-48.xlsx
389,2.5629,2.5624,240081-1-3-48.xlsx
390,2.5593,2.559,240081-1-3-48.xlsx
391,2.5608,2.5628,240081-1-3-48.xlsx
392,2.5669,2.5688,240081-1-3-48.xlsx
393,2.5683,2.5683,240081-1-3-48.xlsx
394,2.5638,2.5634,240081-1-3-48.xlsx
395,2.5594,2.5589,240081-1-3-48.xlsx
396,2.5554,2.5548,240081-1-3-48.xlsx
397,2.5549,2.5556,240081-1-3-48.xlsx
398,2.5622,2.5632,240081-1-3-48.xlsx
399,2.559,2.5576,240081-1-3-48.xlsx
400,2.5518,2.5508,240081-1-3-48.xlsx
401,2.5503,2.55,240081-1-3-48.xlsx
402,2.5475,2.5469,240081-1-3-48.xlsx
403,2.5412,2.5404,240081-1-3-48.xlsx
404,2.5413,2.5422,240081-1-3-48.xlsx
405,2.5377,2.5372,240081-1-3-48.xlsx
406,2.5356,2.5359,240081-1-3-48.xlsx
407,2.5362,2.5364,240081-1-3-48.xlsx
408,2.5246,2.5235,240081-1-3-48.xlsx
409,2.5299,2.5303,240081-1-3-48.xlsx
410,2.5343,2.5348,240081-1-3-48.xlsx
411,2.5316,2.5305,240081-1-3-48.xlsx
412,2.5277,2.5277,240081-1-3-48.xlsx
413,2.5261,2.5258,240081-1-3-48.xlsx
414,2.5142,2.5142,240081-1-3-48.xlsx
415,2.5081,2.5044,240081-1-3-48.xlsx
416,2.501,2.4996,240081-1-3-48.xlsx
417,2.4969,2.496,240081-1-3-48.xlsx
418,2.4959,2.4953,240081-1-3-48.xlsx
419,2.4946,2.4937,240081-1-3-48.xlsx
420,2.4897,2.4892,240081-1-3-48.xlsx
421,2.509,2.5118,240081-1-3-48.xlsx
422,2.5042,2.5012,240081-1-3-48.xlsx
423,2.4851,2.48,240081-1-3-48.xlsx
424,2.4634,2.4597,240081-1-3-48.xlsx
425,2.4554,2.4524,240081-1-3-48.xlsx
426,2.4465,2.4378,240081-1-3-48.xlsx
427,2.4368,2.4353,240081-1-3-48.xlsx
428,2.434,2.433,240081-1-3-48.xlsx
429,2.4317,2.4305,240081-1-3-48.xlsx
430,2.43,2.4288,240081-1-3-48.xlsx
