循环号,充电容量(Ah),放电容量(Ah),文件名
175,2.8443,2.8436,240081-2-4-49.xlsx
176,2.8446,2.8426,240081-2-4-49.xlsx
177,2.8335,2.8302,240081-2-4-49.xlsx
178,2.8283,2.8262,240081-2-4-49.xlsx
179,2.826,2.8241,240081-2-4-49.xlsx
180,2.8266,2.826,240081-2-4-49.xlsx
181,2.8351,2.8349,240081-2-4-49.xlsx
182,2.8312,2.8291,240081-2-4-49.xlsx
183,2.8246,2.8215,240081-2-4-49.xlsx
184,2.8185,2.8167,240081-2-4-49.xlsx
185,2.823,2.8236,240081-2-4-49.xlsx
186,2.8298,2.8297,240081-2-4-49.xlsx
187,2.8269,2.825,240081-2-4-49.xlsx
188,2.8185,2.8151,240081-2-4-49.xlsx
189,2.81,2.8081,240081-2-4-49.xlsx
190,2.8066,2.8046,240081-2-4-49.xlsx
191,2.8177,2.8215,240081-2-4-49.xlsx
192,2.8252,2.8219,240081-2-4-49.xlsx
193,2.8082,2.807,240081-2-4-49.xlsx
194,2.8064,2.8042,240081-2-4-49.xlsx
195,2.8016,2.7998,240081-2-4-49.xlsx
196,2.806,2.8068,240081-2-4-49.xlsx
197,2.8165,2.8198,240081-2-4-49.xlsx
198,2.8231,2.8201,240081-2-4-49.xlsx
199,2.8033,2.7996,240081-2-4-49.xlsx
200,2.7958,2.7933,240081-2-4-49.xlsx
201,2.7908,2.7895,240081-2-4-49.xlsx
202,2.798,2.7995,240081-2-4-49.xlsx
203,2.8034,2.8034,240081-2-4-49.xlsx
204,2.7961,2.7921,240081-2-4-49.xlsx
205,2.782,2.7784,240081-2-4-49.xlsx
206,2.7721,2.7698,240081-2-4-49.xlsx
207,2.7763,2.7774,240081-2-4-49.xlsx
208,2.7908,2.793,240081-2-4-49.xlsx
209,2.7912,2.7871,240081-2-4-49.xlsx
210,2.7713,2.7675,240081-2-4-49.xlsx
211,2.762,2.7598,240081-2-4-49.xlsx
212,2.7574,2.7575,240081-2-4-49.xlsx
213,2.7714,2.7729,240081-2-4-49.xlsx
214,2.7815,2.7819,240081-2-4-49.xlsx
215,2.7702,2.7644,240081-2-4-49.xlsx
216,2.751,2.7486,240081-2-4-49.xlsx
217,2.7495,2.7481,240081-2-4-49.xlsx
218,2.7551,2.7564,240081-2-4-49.xlsx
219,2.7651,2.7652,240081-2-4-49.xlsx
220,2.7656,2.7656,240081-2-4-49.xlsx
221,2.7487,2.7427,240081-2-4-49.xlsx
222,2.7384,2.7372,240081-2-4-49.xlsx
223,2.7363,2.7362,240081-2-4-49.xlsx
224,2.7536,2.755,240081-2-4-49.xlsx
225,2.7653,2.7669,240081-2-4-49.xlsx
226,2.7517,2.7465,240081-2-4-49.xlsx
227,2.731,2.7293,240081-2-4-49.xlsx
228,2.7308,2.7295,240081-2-4-49.xlsx
229,2.7312,2.7325,240081-2-4-49.xlsx
230,2.7446,2.7444,240081-2-4-49.xlsx
231,2.736,2.7335,240081-2-4-49.xlsx
232,2.7179,2.7159,240081-2-4-49.xlsx
233,2.719,2.7168,240081-2-4-49.xlsx
234,2.7151,2.7138,240081-2-4-49.xlsx
235,2.721,2.7218,240081-2-4-49.xlsx
236,2.7233,2.7212,240081-2-4-49.xlsx
237,2.7114,2.7082,240081-2-4-49.xlsx
238,2.7018,2.7004,240081-2-4-49.xlsx
239,2.6994,2.6975,240081-2-4-49.xlsx
240,2.696,2.6947,240081-2-4-49.xlsx
241,2.695,2.6948,240081-2-4-49.xlsx
242,2.6929,2.6911,240081-2-4-49.xlsx
243,2.6858,2.6832,240081-2-4-49.xlsx
244,2.6808,2.679,240081-2-4-49.xlsx
245,2.6779,2.6765,240081-2-4-49.xlsx
246,2.6814,2.681,240081-2-4-49.xlsx
247,2.6806,2.6785,240081-2-4-49.xlsx
248,2.6703,2.6676,240081-2-4-49.xlsx
249,2.6689,2.6682,240081-2-4-49.xlsx
250,2.6661,2.6645,240081-2-4-49.xlsx
251,2.6691,2.6684,240081-2-4-49.xlsx
252,2.6712,2.6703,240081-2-4-49.xlsx
253,2.6716,2.6706,240081-2-4-49.xlsx
254,2.6661,2.6642,240081-2-4-49.xlsx
255,2.6606,2.6583,240081-2-4-49.xlsx
256,2.6624,2.6624,240081-2-4-49.xlsx
257,2.6707,2.6725,240081-2-4-49.xlsx
258,2.6843,2.6834,240081-2-4-49.xlsx
259,2.6676,2.6657,240081-2-4-49.xlsx
260,2.6639,2.6626,240081-2-4-49.xlsx
261,2.6601,2.659,240081-2-4-49.xlsx
262,2.6646,2.6625,240081-2-4-49.xlsx
263,2.6561,2.6555,240081-2-4-49.xlsx
264,2.649,2.6487,240081-2-4-49.xlsx
265,2.6479,2.6458,240081-2-4-49.xlsx
266,2.646,2.6449,240081-2-4-49.xlsx
267,2.6499,2.652,240081-2-4-49.xlsx
268,2.658,2.6589,240081-2-4-49.xlsx
269,2.6497,2.6459,240081-2-4-49.xlsx
270,2.6376,2.6346,240081-2-4-49.xlsx
271,2.6342,2.6317,240081-2-4-49.xlsx
272,2.6306,2.6293,240081-2-4-49.xlsx
273,2.6302,2.6298,240081-2-4-49.xlsx
274,2.6361,2.6369,240081-2-4-49.xlsx
275,2.6296,2.6264,240081-2-4-49.xlsx
276,2.6226,2.621,240081-2-4-49.xlsx
277,2.6183,2.6173,240081-2-4-49.xlsx
278,2.6277,2.6306,240081-2-4-49.xlsx
279,2.635,2.6331,240081-2-4-49.xlsx
280,2.6247,2.6216,240081-2-4-49.xlsx
281,2.6124,2.6103,240081-2-4-49.xlsx
282,2.608,2.6063,240081-2-4-49.xlsx
283,2.6125,2.6165,240081-2-4-49.xlsx
284,2.6407,2.6428,240081-2-4-49.xlsx
285,2.6347,2.6307,240081-2-4-49.xlsx
286,2.6139,2.6108,240081-2-4-49.xlsx
287,2.6104,2.6091,240081-2-4-49.xlsx
288,2.6079,2.6072,240081-2-4-49.xlsx
289,2.6209,2.6244,240081-2-4-49.xlsx
290,2.6362,2.6358,240081-2-4-49.xlsx
291,2.6107,2.6044,240081-2-4-49.xlsx
292,2.6005,2.5992,240081-2-4-49.xlsx
293,2.5987,2.5976,240081-2-4-49.xlsx
294,2.6084,2.6092,240081-2-4-49.xlsx
295,2.6151,2.6172,240081-2-4-49.xlsx
296,2.6114,2.6102,240081-2-4-49.xlsx
297,2.6085,2.6066,240081-2-4-49.xlsx
298,2.6011,2.5993,240081-2-4-49.xlsx
299,2.5947,2.5944,240081-2-4-49.xlsx
300,2.6021,2.6026,240081-2-4-49.xlsx
301,2.6051,2.6062,240081-2-4-49.xlsx
302,2.5925,2.5884,240081-2-4-49.xlsx
303,2.5947,2.5941,240081-2-4-49.xlsx
304,2.5865,2.584,240081-2-4-49.xlsx
305,2.592,2.5967,240081-2-4-49.xlsx
306,2.6134,2.614,240081-2-4-49.xlsx
307,2.6069,2.6039,240081-2-4-49.xlsx
308,2.5853,2.5809,240081-2-4-49.xlsx
309,2.5765,2.5745,240081-2-4-49.xlsx
310,2.573,2.5711,240081-2-4-49.xlsx
311,2.5732,2.5752,240081-2-4-49.xlsx
312,2.5916,2.5927,240081-2-4-49.xlsx
313,2.5694,2.5647,240081-2-4-49.xlsx
314,2.5668,2.5636,240081-2-4-49.xlsx
315,2.5553,2.554,240081-2-4-49.xlsx
316,2.5595,2.5583,240081-2-4-49.xlsx
317,2.5579,2.5617,240081-2-4-49.xlsx
318,2.5715,2.5687,240081-2-4-49.xlsx
319,2.5491,2.5447,240081-2-4-49.xlsx
320,2.5487,2.5478,240081-2-4-49.xlsx
321,2.548,2.5491,240081-2-4-49.xlsx
322,2.5531,2.5563,240081-2-4-49.xlsx
323,2.5747,2.5731,240081-2-4-49.xlsx
324,2.5586,2.5543,240081-2-4-49.xlsx
325,2.5453,2.543,240081-2-4-49.xlsx
326,2.5423,2.5416,240081-2-4-49.xlsx
327,2.545,2.5453,240081-2-4-49.xlsx
328,2.5589,2.5614,240081-2-4-49.xlsx
329,2.5543,2.5522,240081-2-4-49.xlsx
330,2.5516,2.5505,240081-2-4-49.xlsx
331,2.5446,2.5429,240081-2-4-49.xlsx
332,2.543,2.5437,240081-2-4-49.xlsx
333,2.5464,2.5471,240081-2-4-49.xlsx
334,2.5502,2.5488,240081-2-4-49.xlsx
335,2.5318,2.528,240081-2-4-49.xlsx
336,2.5274,2.5259,240081-2-4-49.xlsx
337,2.5243,2.5233,240081-2-4-49.xlsx
338,2.5195,2.5181,240081-2-4-49.xlsx
339,2.5201,2.5191,240081-2-4-49.xlsx
340,2.5129,2.5103,240081-2-4-49.xlsx
341,2.5052,2.5037,240081-2-4-49.xlsx
342,2.5047,2.503,240081-2-4-49.xlsx
343,2.5029,2.5034,240081-2-4-49.xlsx
344,2.5185,2.5229,240081-2-4-49.xlsx
345,2.5215,2.5186,240081-2-4-49.xlsx
346,2.5124,2.5098,240081-2-4-49.xlsx
347,2.5021,2.4988,240081-2-4-49.xlsx
348,2.4936,2.4918,240081-2-4-49.xlsx
349,2.5104,2.5145,240081-2-4-49.xlsx
350,2.5322,2.5356,240081-2-4-49.xlsx
351,2.5195,2.51,240081-2-4-49.xlsx
352,2.475,2.4684,240081-2-4-49.xlsx
353,2.4596,2.4563,240081-2-4-49.xlsx
354,2.4595,2.4604,240081-2-4-49.xlsx
355,2.4684,2.4704,240081-2-4-49.xlsx
356,2.4748,2.4707,240081-2-4-49.xlsx
357,2.4793,2.4841,240081-2-4-49.xlsx
358,2.4897,2.4899,240081-2-4-49.xlsx
359,2.4894,2.488,240081-2-4-49.xlsx
360,2.4877,2.4894,240081-2-4-49.xlsx
361,2.475,2.4698,240081-2-4-49.xlsx
362,2.4576,2.4527,240081-2-4-49.xlsx
363,2.4731,2.4782,240081-2-4-49.xlsx
364,2.4782,2.4775,240081-2-4-49.xlsx
365,2.4876,2.4899,240081-2-4-49.xlsx
366,2.5021,2.506,240081-2-4-49.xlsx
367,2.5064,2.5041,240081-2-4-49.xlsx
368,2.4898,2.488,240081-2-4-49.xlsx
369,2.4867,2.4854,240081-2-4-49.xlsx
370,2.4847,2.4837,240081-2-4-49.xlsx
371,2.4952,2.4985,240081-2-4-49.xlsx
372,2.5021,2.5035,240081-2-4-49.xlsx
373,2.4974,2.4948,240081-2-4-49.xlsx
374,2.489,2.4877,240081-2-4-49.xlsx
375,2.4828,2.4813,240081-2-4-49.xlsx
376,2.4791,2.4798,240081-2-4-49.xlsx
377,2.4904,2.4933,240081-2-4-49.xlsx
378,2.4938,2.4913,240081-2-4-49.xlsx
379,2.4808,2.4782,240081-2-4-49.xlsx
380,2.4759,2.4752,240081-2-4-49.xlsx
381,2.4736,2.4724,240081-2-4-49.xlsx
382,2.4668,2.4647,240081-2-4-49.xlsx
383,2.4657,2.4661,240081-2-4-49.xlsx
384,2.4629,2.4596,240081-2-4-49.xlsx
385,2.457,2.457,240081-2-4-49.xlsx
386,2.4575,2.4562,240081-2-4-49.xlsx
387,2.4528,2.4515,240081-2-4-49.xlsx
388,2.4521,2.4521,240081-2-4-49.xlsx
389,2.4576,2.4576,240081-2-4-49.xlsx
390,2.4482,2.4459,240081-2-4-49.xlsx
391,2.4467,2.4462,240081-2-4-49.xlsx
392,2.4432,2.4412,240081-2-4-49.xlsx
393,2.4239,2.4265,240081-2-4-49.xlsx
394,2.4232,2.416,240081-2-4-49.xlsx
395,2.414,2.4102,240081-2-4-49.xlsx
396,2.4107,2.4087,240081-2-4-49.xlsx
397,2.4071,2.4051,240081-2-4-49.xlsx

