循环号,充电容量(Ah),放电容量(Ah),文件名
78,3.1286,3.1264,240081-1-7-48.xlsx
79,3.1257,3.1238,240081-1-7-48.xlsx
80,3.1233,3.1213,240081-1-7-48.xlsx
81,3.1204,3.1186,240081-1-7-48.xlsx
82,3.1177,3.1156,240081-1-7-48.xlsx
83,3.1148,3.1129,240081-1-7-48.xlsx
84,3.1122,3.1101,240081-1-7-48.xlsx
85,3.1093,3.1076,240081-1-7-48.xlsx
86,3.1066,3.1047,240081-1-7-48.xlsx
87,3.1041,3.1023,240081-1-7-48.xlsx
88,3.1011,3.0991,240081-1-7-48.xlsx
89,3.0982,3.0965,240081-1-7-48.xlsx
90,3.0955,3.0933,240081-1-7-48.xlsx
91,3.0926,3.0909,240081-1-7-48.xlsx
92,3.0899,3.0881,240081-1-7-48.xlsx
93,3.0869,3.0851,240081-1-7-48.xlsx
94,3.0841,3.0822,240081-1-7-48.xlsx
95,3.0815,3.0798,240081-1-7-48.xlsx
96,3.0786,3.0768,240081-1-7-48.xlsx
97,3.0762,3.0744,240081-1-7-48.xlsx
98,3.0735,3.0716,240081-1-7-48.xlsx
99,3.071,3.0693,240081-1-7-48.xlsx
100,3.068,3.0663,240081-1-7-48.xlsx
101,3.0655,3.0638,240081-1-7-48.xlsx
102,3.0629,3.0612,240081-1-7-48.xlsx
103,3.0605,3.0588,240081-1-7-48.xlsx
104,3.058,3.0563,240081-1-7-48.xlsx
105,3.0552,3.0534,240081-1-7-48.xlsx
106,3.0523,3.0505,240081-1-7-48.xlsx
107,3.0497,3.0477,240081-1-7-48.xlsx
108,3.047,3.0455,240081-1-7-48.xlsx
109,3.0446,3.0427,240081-1-7-48.xlsx
110,3.0419,3.0402,240081-1-7-48.xlsx
111,3.0393,3.0378,240081-1-7-48.xlsx
112,3.0368,3.0348,240081-1-7-48.xlsx
113,3.0337,3.0322,240081-1-7-48.xlsx
114,3.0311,3.0294,240081-1-7-48.xlsx
115,3.0286,3.0268,240081-1-7-48.xlsx
116,3.0256,3.0239,240081-1-7-48.xlsx
117,3.0232,3.0213,240081-1-7-48.xlsx
118,3.0204,3.0186,240081-1-7-48.xlsx
119,3.0177,3.016,240081-1-7-48.xlsx
120,3.0151,3.0134,240081-1-7-48.xlsx
121,3.0121,3.0105,240081-1-7-48.xlsx
122,3.0098,3.0082,240081-1-7-48.xlsx
123,3.007,3.0053,240081-1-7-48.xlsx
124,3.0045,3.003,240081-1-7-48.xlsx
125,3.002,3.0004,240081-1-7-48.xlsx
126,2.999,2.9973,240081-1-7-48.xlsx
127,2.9964,2.9948,240081-1-7-48.xlsx
128,2.9942,2.9926,240081-1-7-48.xlsx
129,2.9915,2.9901,240081-1-7-48.xlsx
130,2.9894,2.9878,240081-1-7-48.xlsx
131,2.9864,2.9848,240081-1-7-48.xlsx
132,2.9835,2.982,240081-1-7-48.xlsx
133,2.981,2.9796,240081-1-7-48.xlsx
134,2.9786,2.977,240081-1-7-48.xlsx
135,2.9761,2.9746,240081-1-7-48.xlsx
136,2.9738,2.9723,240081-1-7-48.xlsx
137,2.9712,2.9698,240081-1-7-48.xlsx
138,2.9689,2.9675,240081-1-7-48.xlsx
139,2.9666,2.9652,240081-1-7-48.xlsx
140,2.9639,2.9626,240081-1-7-48.xlsx
141,2.9612,2.9599,240081-1-7-48.xlsx
142,2.9699,2.9739,240081-1-7-48.xlsx
143,2.9718,2.9707,240081-1-7-48.xlsx
144,2.9711,2.9699,240081-1-7-48.xlsx
145,2.9682,2.9664,240081-1-7-48.xlsx
146,2.9657,2.9646,240081-1-7-48.xlsx
147,2.964,2.9626,240081-1-7-48.xlsx
148,2.9642,2.9636,240081-1-7-48.xlsx
149,2.9604,2.9586,240081-1-7-48.xlsx
150,2.9591,2.958,240081-1-7-48.xlsx
151,2.9572,2.9559,240081-1-7-48.xlsx
152,2.9563,2.9561,240081-1-7-48.xlsx
153,2.9629,2.9636,240081-1-7-48.xlsx
154,2.9384,2.9286,240081-1-7-48.xlsx
155,2.9279,2.9258,240081-1-7-48.xlsx
156,2.9253,2.9241,240081-1-7-48.xlsx
157,2.9233,2.9226,240081-1-7-48.xlsx
158,2.9214,2.9206,240081-1-7-48.xlsx
159,2.9196,2.9185,240081-1-7-48.xlsx
160,2.9173,2.9163,240081-1-7-48.xlsx
161,2.9152,2.9139,240081-1-7-48.xlsx
162,2.9129,2.9118,240081-1-7-48.xlsx
163,2.9109,2.9096,240081-1-7-48.xlsx
164,2.9085,2.9071,240081-1-7-48.xlsx
165,2.9061,2.9046,240081-1-7-48.xlsx
166,2.9038,2.9023,240081-1-7-48.xlsx
167,2.9012,2.8998,240081-1-7-48.xlsx
168,2.8989,2.8974,240081-1-7-48.xlsx
169,2.8963,2.8949,240081-1-7-48.xlsx
170,2.8935,2.8921,240081-1-7-48.xlsx
171,2.8912,2.8895,240081-1-7-48.xlsx
172,2.8883,2.8868,240081-1-7-48.xlsx
173,2.8862,2.8849,240081-1-7-48.xlsx
174,2.8843,2.883,240081-1-7-48.xlsx
175,2.8821,2.8805,240081-1-7-48.xlsx
176,2.8794,2.8779,240081-1-7-48.xlsx
177,2.8776,2.8759,240081-1-7-48.xlsx
178,2.8752,2.8735,240081-1-7-48.xlsx
179,2.8726,2.8713,240081-1-7-48.xlsx
180,2.8701,2.8685,240081-1-7-48.xlsx
181,2.8672,2.8657,240081-1-7-48.xlsx
182,2.8649,2.8634,240081-1-7-48.xlsx
183,2.8623,2.8609,240081-1-7-48.xlsx
184,2.8604,2.859,240081-1-7-48.xlsx
185,2.858,2.8566,240081-1-7-48.xlsx
186,2.8559,2.8546,240081-1-7-48.xlsx
187,2.8528,2.8513,240081-1-7-48.xlsx
188,2.8503,2.8488,240081-1-7-48.xlsx
189,2.8478,2.8464,240081-1-7-48.xlsx
190,2.8452,2.8437,240081-1-7-48.xlsx
191,2.8426,2.8411,240081-1-7-48.xlsx
192,2.8401,2.8388,240081-1-7-48.xlsx
193,2.8377,2.8364,240081-1-7-48.xlsx
194,2.8355,2.8343,240081-1-7-48.xlsx
195,2.8331,2.8318,240081-1-7-48.xlsx
196,2.8305,2.8292,240081-1-7-48.xlsx
197,2.8286,2.8273,240081-1-7-48.xlsx
198,2.8262,2.8248,240081-1-7-48.xlsx
199,2.824,2.8227,240081-1-7-48.xlsx
200,2.8218,2.8203,240081-1-7-48.xlsx
201,2.8247,2.8327,240081-1-7-48.xlsx
202,2.8453,2.8438,240081-1-7-48.xlsx
203,2.8413,2.8401,240081-1-7-48.xlsx
204,2.8429,2.843,240081-1-7-48.xlsx
205,2.8504,2.8501,240081-1-7-48.xlsx
206,2.8424,2.8388,240081-1-7-48.xlsx
207,2.8338,2.8314,240081-1-7-48.xlsx
208,2.8292,2.8271,240081-1-7-48.xlsx
209,2.8288,2.829,240081-1-7-48.xlsx
210,2.8358,2.8366,240081-1-7-48.xlsx
211,2.837,2.8349,240081-1-7-48.xlsx
212,2.824,2.8205,240081-1-7-48.xlsx
213,2.82,2.8184,240081-1-7-48.xlsx
214,2.8179,2.8169,240081-1-7-48.xlsx
215,2.8221,2.8224,240081-1-7-48.xlsx
216,2.8257,2.8253,240081-1-7-48.xlsx
217,2.8235,2.821,240081-1-7-48.xlsx
218,2.8111,2.8083,240081-1-7-48.xlsx
219,2.8059,2.8041,240081-1-7-48.xlsx
220,2.8063,2.8062,240081-1-7-48.xlsx
221,2.8134,2.8148,240081-1-7-48.xlsx
222,2.8184,2.8168,240081-1-7-48.xlsx
223,2.8064,2.8029,240081-1-7-48.xlsx
224,2.8001,2.7985,240081-1-7-48.xlsx
225,2.7974,2.7961,240081-1-7-48.xlsx
226,2.7996,2.7999,240081-1-7-48.xlsx
227,2.8019,2.801,240081-1-7-48.xlsx
228,2.7962,2.7935,240081-1-7-48.xlsx
229,2.7874,2.7854,240081-1-7-48.xlsx
230,2.7825,2.7808,240081-1-7-48.xlsx
231,2.7809,2.7804,240081-1-7-48.xlsx
232,2.7824,2.7821,240081-1-7-48.xlsx
233,2.7804,2.7787,240081-1-7-48.xlsx
234,2.7738,2.7714,240081-1-7-48.xlsx
235,2.7691,2.7674,240081-1-7-48.xlsx
236,2.7648,2.763,240081-1-7-48.xlsx
237,2.7627,2.7613,240081-1-7-48.xlsx
238,2.7617,2.7603,240081-1-7-48.xlsx
239,2.7584,2.7566,240081-1-7-48.xlsx
240,2.7538,2.7517,240081-1-7-48.xlsx
241,2.7496,2.7476,240081-1-7-48.xlsx
242,2.7466,2.7455,240081-1-7-48.xlsx
243,2.7469,2.746,240081-1-7-48.xlsx
244,2.7445,2.7426,240081-1-7-48.xlsx
245,2.7383,2.7363,240081-1-7-48.xlsx
246,2.7365,2.7352,240081-1-7-48.xlsx
247,2.7341,2.733,240081-1-7-48.xlsx
248,2.7349,2.7346,240081-1-7-48.xlsx
249,2.7369,2.7362,240081-1-7-48.xlsx
250,2.7365,2.7357,240081-1-7-48.xlsx
251,2.7339,2.7321,240081-1-7-48.xlsx
252,2.7283,2.7264,240081-1-7-48.xlsx
253,2.727,2.727,240081-1-7-48.xlsx
254,2.732,2.7332,240081-1-7-48.xlsx
255,2.7389,2.7387,240081-1-7-48.xlsx
256,2.7333,2.7316,240081-1-7-48.xlsx
257,2.7285,2.7269,240081-1-7-48.xlsx
258,2.7246,2.7231,240081-1-7-48.xlsx
259,2.7232,2.7217,240081-1-7-48.xlsx
260,2.7187,2.7176,240081-1-7-48.xlsx
261,2.7146,2.7129,240081-1-7-48.xlsx
262,2.7116,2.7101,240081-1-7-48.xlsx
263,2.709,2.7079,240081-1-7-48.xlsx
264,2.7082,2.7082,240081-1-7-48.xlsx
265,2.7132,2.7135,240081-1-7-48.xlsx
266,2.7108,2.7085,240081-1-7-48.xlsx
267,2.7017,2.6991,240081-1-7-48.xlsx
268,2.6956,2.6934,240081-1-7-48.xlsx
269,2.6906,2.6889,240081-1-7-48.xlsx
270,2.6885,2.6875,240081-1-7-48.xlsx
271,2.6901,2.6902,240081-1-7-48.xlsx
272,2.6893,2.6877,240081-1-7-48.xlsx
273,2.6847,2.6831,240081-1-7-48.xlsx
274,2.6802,2.6786,240081-1-7-48.xlsx
275,2.6795,2.6797,240081-1-7-48.xlsx
276,2.6871,2.6878,240081-1-7-48.xlsx
277,2.6837,2.6817,240081-1-7-48.xlsx
278,2.6741,2.6714,240081-1-7-48.xlsx
279,2.6684,2.6667,240081-1-7-48.xlsx
280,2.6648,2.6643,240081-1-7-48.xlsx
281,2.6755,2.6787,240081-1-7-48.xlsx
282,2.6812,2.6807,240081-1-7-48.xlsx
283,2.6735,2.6704,240081-1-7-48.xlsx
284,2.668,2.6669,240081-1-7-48.xlsx
285,2.6658,2.6646,240081-1-7-48.xlsx
286,2.665,2.6653,240081-1-7-48.xlsx
287,2.6741,2.6757,240081-1-7-48.xlsx
288,2.671,2.6681,240081-1-7-48.xlsx
289,2.658,2.6549,240081-1-7-48.xlsx
290,2.654,2.6526,240081-1-7-48.xlsx
291,2.652,2.6514,240081-1-7-48.xlsx
292,2.6544,2.6545,240081-1-7-48.xlsx
293,2.6604,2.6604,240081-1-7-48.xlsx
294,2.6572,2.6564,240081-1-7-48.xlsx
295,2.655,2.6535,240081-1-7-48.xlsx
296,2.6501,2.6481,240081-1-7-48.xlsx
297,2.647,2.6464,240081-1-7-48.xlsx
298,2.6493,2.6493,240081-1-7-48.xlsx
299,2.6499,2.6486,240081-1-7-48.xlsx
300,2.6428,2.6409,240081-1-7-48.xlsx
301,2.6412,2.64,240081-1-7-48.xlsx
302,2.6379,2.6365,240081-1-7-48.xlsx
303,2.6443,2.6464,240081-1-7-48.xlsx
304,2.6516,2.6519,240081-1-7-48.xlsx
305,2.6463,2.6433,240081-1-7-48.xlsx
306,2.6336,2.6307,240081-1-7-48.xlsx
307,2.6263,2.6245,240081-1-7-48.xlsx
308,2.6207,2.6195,240081-1-7-48.xlsx
309,2.6205,2.6212,240081-1-7-48.xlsx
310,2.6251,2.6242,240081-1-7-48.xlsx
311,2.6132,2.6103,240081-1-7-48.xlsx
312,2.6074,2.6057,240081-1-7-48.xlsx
313,2.6024,2.6013,240081-1-7-48.xlsx
314,2.6023,2.6014,240081-1-7-48.xlsx
315,2.6057,2.6069,240081-1-7-48.xlsx
316,2.6066,2.6046,240081-1-7-48.xlsx
317,2.5972,2.5949,240081-1-7-48.xlsx
318,2.5949,2.5937,240081-1-7-48.xlsx
319,2.5946,2.5938,240081-1-7-48.xlsx
320,2.5972,2.5986,240081-1-7-48.xlsx
321,2.6047,2.6054,240081-1-7-48.xlsx
322,2.5991,2.5967,240081-1-7-48.xlsx
323,2.5911,2.5888,240081-1-7-48.xlsx
324,2.587,2.5859,240081-1-7-48.xlsx
325,2.586,2.5858,240081-1-7-48.xlsx
326,2.5915,2.5929,240081-1-7-48.xlsx
327,2.5924,2.5911,240081-1-7-48.xlsx
328,2.5887,2.588,240081-1-7-48.xlsx
329,2.585,2.5837,240081-1-7-48.xlsx
330,2.582,2.5816,240081-1-7-48.xlsx
331,2.5847,2.5852,240081-1-7-48.xlsx
332,2.5864,2.5856,240081-1-7-48.xlsx
333,2.5766,2.5734,240081-1-7-48.xlsx
334,2.5698,2.5686,240081-1-7-48.xlsx
335,2.5679,2.5668,240081-1-7-48.xlsx
336,2.5621,2.5605,240081-1-7-48.xlsx
337,2.5598,2.5587,240081-1-7-48.xlsx
338,2.5541,2.552,240081-1-7-48.xlsx
339,2.5478,2.5461,240081-1-7-48.xlsx
340,2.5453,2.5441,240081-1-7-48.xlsx
341,2.5429,2.5424,240081-1-7-48.xlsx
342,2.5483,2.5497,240081-1-7-48.xlsx
343,2.553,2.5522,240081-1-7-48.xlsx
344,2.5479,2.5462,240081-1-7-48.xlsx
345,2.5421,2.54,240081-1-7-48.xlsx
346,2.5354,2.5333,240081-1-7-48.xlsx
347,2.5365,2.5376,240081-1-7-48.xlsx
348,2.5487,2.5516,240081-1-7-48.xlsx
349,2.5519,2.5494,240081-1-7-48.xlsx
350,2.5295,2.5233,240081-1-7-48.xlsx
351,2.51,2.5053,240081-1-7-48.xlsx
352,2.5022,2.5007,240081-1-7-48.xlsx
353,2.5072,2.5081,240081-1-7-48.xlsx
354,2.5168,2.517,240081-1-7-48.xlsx
355,2.5162,2.5158,240081-1-7-48.xlsx
356,2.5222,2.5231,240081-1-7-48.xlsx
357,2.5251,2.5246,240081-1-7-48.xlsx
358,2.5232,2.5223,240081-1-7-48.xlsx
359,2.5231,2.5219,240081-1-7-48.xlsx
360,2.5107,2.5068,240081-1-7-48.xlsx
361,2.5043,2.505,240081-1-7-48.xlsx
362,2.5096,2.5102,240081-1-7-48.xlsx
363,2.5112,2.5121,240081-1-7-48.xlsx
364,2.5205,2.5232,240081-1-7-48.xlsx
365,2.5309,2.5315,240081-1-7-48.xlsx
366,2.5246,2.5226,240081-1-7-48.xlsx
367,2.5188,2.5174,240081-1-7-48.xlsx
368,2.5147,2.5135,240081-1-7-48.xlsx
369,2.5154,2.5163,240081-1-7-48.xlsx
370,2.5236,2.5249,240081-1-7-48.xlsx
371,2.5261,2.5249,240081-1-7-48.xlsx
372,2.5213,2.5196,240081-1-7-48.xlsx
373,2.5159,2.5142,240081-1-7-48.xlsx
374,2.5103,2.509,240081-1-7-48.xlsx
375,2.5112,2.5123,240081-1-7-48.xlsx
376,2.5175,2.5174,240081-1-7-48.xlsx
377,2.5113,2.509,240081-1-7-48.xlsx
378,2.5054,2.504,240081-1-7-48.xlsx
379,2.5024,2.5013,240081-1-7-48.xlsx
380,2.4979,2.4958,240081-1-7-48.xlsx
381,2.4927,2.4917,240081-1-7-48.xlsx
382,2.4907,2.4891,240081-1-7-48.xlsx
383,2.4859,2.4848,240081-1-7-48.xlsx
384,2.4859,2.4851,240081-1-7-48.xlsx
385,2.4835,2.4794,240081-1-7-48.xlsx
386,2.4744,2.4756,240081-1-7-48.xlsx
387,2.4787,2.4792,240081-1-7-48.xlsx
388,2.4762,2.4744,240081-1-7-48.xlsx
389,2.4723,2.4714,240081-1-7-48.xlsx
390,2.4706,2.4693,240081-1-7-48.xlsx
391,2.4542,2.4584,240081-1-7-48.xlsx
392,2.4554,2.4483,240081-1-7-48.xlsx
393,2.4467,2.4434,240081-1-7-48.xlsx
394,2.441,2.4391,240081-1-7-48.xlsx
395,2.4382,2.4365,240081-1-7-48.xlsx
