循环号,充电容量(Ah),放电容量(Ah),文件名
95,3.0255,3.0227,240081-2-3-49.xlsx
96,3.0237,3.021,240081-2-3-49.xlsx
97,3.0199,3.016,240081-2-3-49.xlsx
98,3.0138,3.01,240081-2-3-49.xlsx
99,3.0081,3.0049,240081-2-3-49.xlsx
100,3.0039,3.0,240081-2-3-49.xlsx
101,2.9984,2.9955,240081-2-3-49.xlsx
102,2.9948,2.9922,240081-2-3-49.xlsx
103,2.9919,2.9885,240081-2-3-49.xlsx
104,2.9878,2.9855,240081-2-3-49.xlsx
105,2.9848,2.9815,240081-2-3-49.xlsx
106,2.9806,2.9779,240081-2-3-49.xlsx
107,2.9779,2.9752,240081-2-3-49.xlsx
108,2.9728,2.9697,240081-2-3-49.xlsx
109,2.9683,2.9655,240081-2-3-49.xlsx
110,2.9635,2.9611,240081-2-3-49.xlsx
111,2.9619,2.9608,240081-2-3-49.xlsx
112,2.9591,2.9557,240081-2-3-49.xlsx
113,2.9557,2.9549,240081-2-3-49.xlsx
114,2.9543,2.952,240081-2-3-49.xlsx
115,2.952,2.9488,240081-2-3-49.xlsx
116,2.9481,2.9448,240081-2-3-49.xlsx
117,2.9425,2.9411,240081-2-3-49.xlsx
118,2.9406,2.9381,240081-2-3-49.xlsx
119,2.9368,2.9353,240081-2-3-49.xlsx
120,2.9335,2.9308,240081-2-3-49.xlsx
121,2.9322,2.9307,240081-2-3-49.xlsx
122,2.9282,2.9264,240081-2-3-49.xlsx
123,2.9291,2.9274,240081-2-3-49.xlsx
124,2.9246,2.9217,240081-2-3-49.xlsx
125,2.919,2.916,240081-2-3-49.xlsx
126,2.9135,2.9116,240081-2-3-49.xlsx
127,2.9127,2.9121,240081-2-3-49.xlsx
128,2.9146,2.9123,240081-2-3-49.xlsx
129,2.911,2.9086,240081-2-3-49.xlsx
130,2.9061,2.9028,240081-2-3-49.xlsx
131,2.9016,2.9005,240081-2-3-49.xlsx
132,2.9012,2.8985,240081-2-3-49.xlsx
133,2.8963,2.8954,240081-2-3-49.xlsx
134,2.897,2.8955,240081-2-3-49.xlsx
135,2.8939,2.8916,240081-2-3-49.xlsx
136,2.8892,2.8866,240081-2-3-49.xlsx
137,2.8846,2.8831,240081-2-3-49.xlsx
138,2.8866,2.886,240081-2-3-49.xlsx
139,2.8932,2.8937,240081-2-3-49.xlsx
140,2.8927,2.8914,240081-2-3-49.xlsx
141,2.8894,2.8875,240081-2-3-49.xlsx
142,2.8843,2.8823,240081-2-3-49.xlsx
143,2.8855,2.8844,240081-2-3-49.xlsx
144,2.8855,2.8876,240081-2-3-49.xlsx
145,2.8866,2.8816,240081-2-3-49.xlsx
146,2.8766,2.8749,240081-2-3-49.xlsx
147,2.8723,2.8706,240081-2-3-49.xlsx
148,2.8708,2.8697,240081-2-3-49.xlsx
149,2.8787,2.8815,240081-2-3-49.xlsx
150,2.8821,2.8832,240081-2-3-49.xlsx
151,2.8788,2.8751,240081-2-3-49.xlsx
152,2.8719,2.8691,240081-2-3-49.xlsx
153,2.8668,2.8649,240081-2-3-49.xlsx
154,2.8678,2.8701,240081-2-3-49.xlsx
155,2.879,2.8785,240081-2-3-49.xlsx
156,2.8709,2.8679,240081-2-3-49.xlsx
157,2.8604,2.8558,240081-2-3-49.xlsx
158,2.853,2.8518,240081-2-3-49.xlsx
159,2.8483,2.846,240081-2-3-49.xlsx
160,2.8533,2.8554,240081-2-3-49.xlsx
161,2.854,2.852,240081-2-3-49.xlsx
162,2.8471,2.8446,240081-2-3-49.xlsx
163,2.8384,2.8351,240081-2-3-49.xlsx
164,2.8299,2.827,240081-2-3-49.xlsx
165,2.8266,2.8261,240081-2-3-49.xlsx
166,2.8249,2.8262,240081-2-3-49.xlsx
167,2.8307,2.8279,240081-2-3-49.xlsx
168,2.8207,2.8184,240081-2-3-49.xlsx
169,2.8168,2.8153,240081-2-3-49.xlsx
170,2.8137,2.8125,240081-2-3-49.xlsx
171,2.8137,2.8126,240081-2-3-49.xlsx
172,2.8145,2.8141,240081-2-3-49.xlsx
173,2.8068,2.803,240081-2-3-49.xlsx
174,2.7985,2.7974,240081-2-3-49.xlsx
175,2.7951,2.794,240081-2-3-49.xlsx
176,2.7951,2.7949,240081-2-3-49.xlsx
177,2.8033,2.8044,240081-2-3-49.xlsx
178,2.8045,2.8025,240081-2-3-49.xlsx
179,2.7976,2.7949,240081-2-3-49.xlsx
180,2.7913,2.7895,240081-2-3-49.xlsx
181,2.7919,2.7931,240081-2-3-49.xlsx
182,2.8014,2.8023,240081-2-3-49.xlsx
183,2.8022,2.8008,240081-2-3-49.xlsx
184,2.7933,2.7904,240081-2-3-49.xlsx
185,2.7861,2.7838,240081-2-3-49.xlsx
186,2.7798,2.7782,240081-2-3-49.xlsx
187,2.7885,2.7938,240081-2-3-49.xlsx
188,2.8031,2.7991,240081-2-3-49.xlsx
189,2.7844,2.7834,240081-2-3-49.xlsx
190,2.7824,2.7806,240081-2-3-49.xlsx
191,2.778,2.7764,240081-2-3-49.xlsx
192,2.7818,2.783,240081-2-3-49.xlsx
193,2.7922,2.7961,240081-2-3-49.xlsx
194,2.7978,2.7936,240081-2-3-49.xlsx
195,2.7798,2.7758,240081-2-3-49.xlsx
196,2.7718,2.7696,240081-2-3-49.xlsx
197,2.7676,2.7668,240081-2-3-49.xlsx
198,2.7753,2.7774,240081-2-3-49.xlsx
199,2.78,2.7804,240081-2-3-49.xlsx
200,2.7716,2.7667,240081-2-3-49.xlsx
201,2.7583,2.7547,240081-2-3-49.xlsx
202,2.7502,2.7491,240081-2-3-49.xlsx
203,2.7575,2.7593,240081-2-3-49.xlsx
204,2.7701,2.7729,240081-2-3-49.xlsx
205,2.7623,2.757,240081-2-3-49.xlsx
206,2.7457,2.7417,240081-2-3-49.xlsx
207,2.7402,2.7376,240081-2-3-49.xlsx
208,2.741,2.7441,240081-2-3-49.xlsx
209,2.7535,2.7553,240081-2-3-49.xlsx
210,2.7592,2.7581,240081-2-3-49.xlsx
211,2.7373,2.7289,240081-2-3-49.xlsx
212,2.7288,2.7287,240081-2-3-49.xlsx
213,2.7279,2.7281,240081-2-3-49.xlsx
214,2.7375,2.741,240081-2-3-49.xlsx
215,2.7449,2.743,240081-2-3-49.xlsx
216,2.741,2.7373,240081-2-3-49.xlsx
217,2.7213,2.7179,240081-2-3-49.xlsx
218,2.7176,2.7161,240081-2-3-49.xlsx
219,2.7245,2.7275,240081-2-3-49.xlsx
220,2.7379,2.7413,240081-2-3-49.xlsx
221,2.7415,2.7375,240081-2-3-49.xlsx
222,2.7173,2.7119,240081-2-3-49.xlsx
223,2.7127,2.7116,240081-2-3-49.xlsx
224,2.7105,2.7101,240081-2-3-49.xlsx
225,2.7211,2.7239,240081-2-3-49.xlsx
226,2.7221,2.7193,240081-2-3-49.xlsx
227,2.7079,2.7043,240081-2-3-49.xlsx
228,2.6999,2.6984,240081-2-3-49.xlsx
229,2.696,2.6948,240081-2-3-49.xlsx
230,2.6958,2.6972,240081-2-3-49.xlsx
231,2.7032,2.7023,240081-2-3-49.xlsx
232,2.6952,2.6912,240081-2-3-49.xlsx
233,2.6842,2.6823,240081-2-3-49.xlsx
234,2.6818,2.6796,240081-2-3-49.xlsx
235,2.6775,2.6756,240081-2-3-49.xlsx
236,2.6766,2.6762,240081-2-3-49.xlsx
237,2.6747,2.6727,240081-2-3-49.xlsx
238,2.668,2.6652,240081-2-3-49.xlsx
239,2.6632,2.661,240081-2-3-49.xlsx
240,2.6599,2.6588,240081-2-3-49.xlsx
241,2.6642,2.6629,240081-2-3-49.xlsx
242,2.6606,2.6578,240081-2-3-49.xlsx
243,2.6499,2.648,240081-2-3-49.xlsx
244,2.6502,2.6492,240081-2-3-49.xlsx
245,2.6476,2.6466,240081-2-3-49.xlsx
246,2.6506,2.6509,240081-2-3-49.xlsx
247,2.6521,2.6507,240081-2-3-49.xlsx
248,2.65,2.6495,240081-2-3-49.xlsx
249,2.6462,2.644,240081-2-3-49.xlsx
250,2.6401,2.6387,240081-2-3-49.xlsx
251,2.6442,2.6466,240081-2-3-49.xlsx
252,2.656,2.659,240081-2-3-49.xlsx
253,2.6569,2.6527,240081-2-3-49.xlsx
254,2.6475,2.6458,240081-2-3-49.xlsx
255,2.6435,2.642,240081-2-3-49.xlsx
256,2.6424,2.6432,240081-2-3-49.xlsx
257,2.6374,2.6354,240081-2-3-49.xlsx
258,2.6384,2.6353,240081-2-3-49.xlsx
259,2.6315,2.6297,240081-2-3-49.xlsx
260,2.6278,2.6268,240081-2-3-49.xlsx
261,2.6279,2.6288,240081-2-3-49.xlsx
262,2.6399,2.6416,240081-2-3-49.xlsx
263,2.6349,2.633,240081-2-3-49.xlsx
264,2.6228,2.6183,240081-2-3-49.xlsx
265,2.615,2.6125,240081-2-3-49.xlsx
266,2.6106,2.6091,240081-2-3-49.xlsx
267,2.6102,2.6102,240081-2-3-49.xlsx
268,2.6191,2.6187,240081-2-3-49.xlsx
269,2.6119,2.6088,240081-2-3-49.xlsx
270,2.6047,2.603,240081-2-3-49.xlsx
271,2.6,2.5988,240081-2-3-49.xlsx
272,2.6083,2.6125,240081-2-3-49.xlsx
273,2.6143,2.6126,240081-2-3-49.xlsx
274,2.604,2.5981,240081-2-3-49.xlsx
275,2.5931,2.5915,240081-2-3-49.xlsx
276,2.5895,2.5878,240081-2-3-49.xlsx
277,2.5981,2.6049,240081-2-3-49.xlsx
278,2.6191,2.6179,240081-2-3-49.xlsx
279,2.6066,2.6012,240081-2-3-49.xlsx
280,2.5909,2.5901,240081-2-3-49.xlsx
281,2.5892,2.5879,240081-2-3-49.xlsx
282,2.5893,2.5914,240081-2-3-49.xlsx
283,2.612,2.6151,240081-2-3-49.xlsx
284,2.6014,2.5959,240081-2-3-49.xlsx
285,2.5813,2.5775,240081-2-3-49.xlsx
286,2.579,2.5777,240081-2-3-49.xlsx
287,2.5781,2.5798,240081-2-3-49.xlsx
288,2.5839,2.5856,240081-2-3-49.xlsx
289,2.6013,2.5996,240081-2-3-49.xlsx
290,2.5885,2.5872,240081-2-3-49.xlsx
291,2.5816,2.5794,240081-2-3-49.xlsx
292,2.5753,2.5733,240081-2-3-49.xlsx
293,2.5741,2.5762,240081-2-3-49.xlsx
294,2.5799,2.5793,240081-2-3-49.xlsx
295,2.5758,2.5725,240081-2-3-49.xlsx
296,2.5701,2.5695,240081-2-3-49.xlsx
297,2.5654,2.5624,240081-2-3-49.xlsx
298,2.5657,2.5705,240081-2-3-49.xlsx
299,2.5856,2.5876,240081-2-3-49.xlsx
300,2.5821,2.579,240081-2-3-49.xlsx
301,2.5649,2.5592,240081-2-3-49.xlsx
302,2.5543,2.5519,240081-2-3-49.xlsx
303,2.551,2.5488,240081-2-3-49.xlsx
304,2.5511,2.5538,240081-2-3-49.xlsx
305,2.5641,2.5644,240081-2-3-49.xlsx
306,2.5486,2.5412,240081-2-3-49.xlsx
307,2.5387,2.5369,240081-2-3-49.xlsx
308,2.5332,2.532,240081-2-3-49.xlsx
309,2.5296,2.5281,240081-2-3-49.xlsx
310,2.5445,2.5494,240081-2-3-49.xlsx
311,2.5419,2.5355,240081-2-3-49.xlsx
312,2.5234,2.5226,240081-2-3-49.xlsx
313,2.5244,2.5233,240081-2-3-49.xlsx
314,2.5297,2.5297,240081-2-3-49.xlsx
315,2.5405,2.5482,240081-2-3-49.xlsx
316,2.5455,2.54,240081-2-3-49.xlsx
317,2.5274,2.5234,240081-2-3-49.xlsx
318,2.5187,2.5176,240081-2-3-49.xlsx
319,2.5189,2.5199,240081-2-3-49.xlsx
320,2.5247,2.5287,240081-2-3-49.xlsx
321,2.5355,2.5326,240081-2-3-49.xlsx
322,2.5274,2.5267,240081-2-3-49.xlsx
323,2.5232,2.5205,240081-2-3-49.xlsx
324,2.5175,2.518,240081-2-3-49.xlsx
325,2.5237,2.5257,240081-2-3-49.xlsx
326,2.5288,2.5267,240081-2-3-49.xlsx
327,2.5133,2.5084,240081-2-3-49.xlsx
328,2.5056,2.5037,240081-2-3-49.xlsx
329,2.5025,2.5013,240081-2-3-49.xlsx
330,2.4971,2.4955,240081-2-3-49.xlsx
331,2.4987,2.4968,240081-2-3-49.xlsx
332,2.4905,2.4866,240081-2-3-49.xlsx
333,2.4842,2.4833,240081-2-3-49.xlsx
334,2.4823,2.4807,240081-2-3-49.xlsx
335,2.4843,2.4869,240081-2-3-49.xlsx
336,2.5031,2.5033,240081-2-3-49.xlsx
337,2.4936,2.4924,240081-2-3-49.xlsx
338,2.4853,2.4819,240081-2-3-49.xlsx
339,2.4757,2.4724,240081-2-3-49.xlsx
340,2.4757,2.4795,240081-2-3-49.xlsx
341,2.4957,2.5025,240081-2-3-49.xlsx
342,2.5052,2.5022,240081-2-3-49.xlsx
343,2.4695,2.456,240081-2-3-49.xlsx
344,2.4436,2.4382,240081-2-3-49.xlsx
345,2.4361,2.4359,240081-2-3-49.xlsx
346,2.4445,2.447,240081-2-3-49.xlsx
347,2.4532,2.451,240081-2-3-49.xlsx
348,2.4571,2.4609,240081-2-3-49.xlsx
349,2.4653,2.4668,240081-2-3-49.xlsx
350,2.467,2.4665,240081-2-3-49.xlsx
351,2.4654,2.4673,240081-2-3-49.xlsx
352,2.4568,2.4484,240081-2-3-49.xlsx
353,2.4348,2.435,240081-2-3-49.xlsx
354,2.4557,2.4577,240081-2-3-49.xlsx
355,2.4562,2.4563,240081-2-3-49.xlsx
356,2.4661,2.4711,240081-2-3-49.xlsx
357,2.4841,2.4871,240081-2-3-49.xlsx
358,2.4782,2.4737,240081-2-3-49.xlsx
359,2.4683,2.4663,240081-2-3-49.xlsx
360,2.4635,2.4619,240081-2-3-49.xlsx
361,2.4621,2.4649,240081-2-3-49.xlsx
362,2.4755,2.4774,240081-2-3-49.xlsx
363,2.479,2.4773,240081-2-3-49.xlsx
364,2.4693,2.4672,240081-2-3-49.xlsx
365,2.4635,2.4614,240081-2-3-49.xlsx
366,2.4584,2.4572,240081-2-3-49.xlsx
367,2.464,2.4681,240081-2-3-49.xlsx
368,2.471,2.4699,240081-2-3-49.xlsx
369,2.4611,2.4577,240081-2-3-49.xlsx
370,2.4545,2.453,240081-2-3-49.xlsx
371,2.4517,2.4502,240081-2-3-49.xlsx
372,2.4448,2.442,240081-2-3-49.xlsx
373,2.4434,2.4188,240081-2-3-49.xlsx
